week_ending_date,Hokkaido_Observed,Aomori_Observed,Iwate_Observed,Miyagi_Observed,Akita_Observed,Yamagata_Observed,Fukushima_Observed,Ibaraki_Observed,Tochigi_Observed,Gunma_Observed,Saitama_Observed,Chiba_Observed,Tokyo_Observed,Kanagawa_Observed,Niigata_Observed,Toyama_Observed,Ishikawa_Observed,Fukui_Observed,Yamanashi_Observed,Nagano_Observed,Gifu_Observed,Shizuoka_Observed,Aichi_Observed,Mie_Observed,Shiga_Observed,Kyoto_Observed,Osaka_Observed,Hyogo_Observed,Nara_Observed,Wakayama_Observed,Tottori_Observed,Shimane_Observed,Okayama_Observed,Hiroshima_Observed,Yamaguchi_Observed,Tokushima_Observed,Kagawa_Observed,Ehime_Observed,Kochi_Observed,Fukuoka_Observed,Saga_Observed,Nagasaki_Observed,Kumamoto_Observed,Oita_Observed,Miyazaki_Observed,Kagoshima_Observed,Okinawa_Observed,Japan_Observed,Hokkaido_Estimated,Aomori_Estimated,Iwate_Estimated,Miyagi_Estimated,Akita_Estimated,Yamagata_Estimated,Fukushima_Estimated,Ibaraki_Estimated,Tochigi_Estimated,Gunma_Estimated,Saitama_Estimated,Chiba_Estimated,Tokyo_Estimated,Kanagawa_Estimated,Niigata_Estimated,Toyama_Estimated,Ishikawa_Estimated,Fukui_Estimated,Yamanashi_Estimated,Nagano_Estimated,Gifu_Estimated,Shizuoka_Estimated,Aichi_Estimated,Mie_Estimated,Shiga_Estimated,Kyoto_Estimated,Osaka_Estimated,Hyogo_Estimated,Nara_Estimated,Wakayama_Estimated,Tottori_Estimated,Shimane_Estimated,Okayama_Estimated,Hiroshima_Estimated,Yamaguchi_Estimated,Tokushima_Estimated,Kagawa_Estimated,Ehime_Estimated,Kochi_Estimated,Fukuoka_Estimated,Saga_Estimated,Nagasaki_Estimated,Kumamoto_Estimated,Oita_Estimated,Miyazaki_Estimated,Kagoshima_Estimated,Okinawa_Estimated,Japan_Estimated,Hokkaido_95Upper,Aomori_95Upper,Iwate_95Upper,Miyagi_95Upper,Akita_95Upper,Yamagata_95Upper,Fukushima_95Upper,Ibaraki_95Upper,Tochigi_95Upper,Gunma_95Upper,Saitama_95Upper,Chiba_95Upper,Tokyo_95Upper,Kanagawa_95Upper,Niigata_95Upper,Toyama_95Upper,Ishikawa_95Upper,Fukui_95Upper,Yamanashi_95Upper,Nagano_95Upper,Gifu_95Upper,Shizuoka_95Upper,Aichi_95Upper,Mie_95Upper,Shiga_95Upper,Kyoto_95Upper,Osaka_95Upper,Hyogo_95Upper,Nara_95Upper,Wakayama_95Upper,Tottori_95Upper,Shimane_95Upper,Okayama_95Upper,Hiroshima_95Upper,Yamaguchi_95Upper,Tokushima_95Upper,Kagawa_95Upper,Ehime_95Upper,Kochi_95Upper,Fukuoka_95Upper,Saga_95Upper,Nagasaki_95Upper,Kumamoto_95Upper,Oita_95Upper,Miyazaki_95Upper,Kagoshima_95Upper,Okinawa_95Upper,Japan_95Upper,Hokkaido_95Lower,Aomori_95Lower,Iwate_95Lower,Miyagi_95Lower,Akita_95Lower,Yamagata_95Lower,Fukushima_95Lower,Ibaraki_95Lower,Tochigi_95Lower,Gunma_95Lower,Saitama_95Lower,Chiba_95Lower,Tokyo_95Lower,Kanagawa_95Lower,Niigata_95Lower,Toyama_95Lower,Ishikawa_95Lower,Fukui_95Lower,Yamanashi_95Lower,Nagano_95Lower,Gifu_95Lower,Shizuoka_95Lower,Aichi_95Lower,Mie_95Lower,Shiga_95Lower,Kyoto_95Lower,Osaka_95Lower,Hyogo_95Lower,Nara_95Lower,Wakayama_95Lower,Tottori_95Lower,Shimane_95Lower,Okayama_95Lower,Hiroshima_95Lower,Yamaguchi_95Lower,Tokushima_95Lower,Kagawa_95Lower,Ehime_95Lower,Kochi_95Lower,Fukuoka_95Lower,Saga_95Lower,Nagasaki_95Lower,Kumamoto_95Lower,Oita_95Lower,Miyazaki_95Lower,Kagoshima_95Lower,Okinawa_95Lower,Japan_95Lower
23may2021,17,10,5,10,5,8,8,8,4,12,29,11,53,36,5,3,2,4,6,4,8,10,27,6,3,9,37,17,1,4,2,2,7,7,6,0,4,2,5,17,3,5,3,4,6,4,8,447,18,5,5,8,4,4,7,9,6,8,21,20,41,25,9,4,3,3,3,8,7,12,21,6,5,7,31,17,5,3,2,3,6,8,5,2,3,4,3,15,3,4,6,3,5,6,4,379,25,9,9,13,7,7,11,14,10,13,30,29,55,35,14,8,6,5,7,12,11,18,29,10,8,11,41,24,9,6,4,5,10,13,9,4,6,8,6,23,5,7,10,7,9,10,8,443,11,2,2,4,1,1,3,4,2,4,13,13,28,16,4,1,1,0,1,3,2,6,14,2,1,2,22,11,1,1,0,0,2,4,1,0,0,1,0,8,0,1,2,1,1,2,1,318
30may2021,28,4,2,7,2,2,13,11,6,8,20,16,41,22,15,4,0,1,1,7,10,17,22,2,5,16,26,20,6,3,0,3,6,5,5,3,1,5,5,21,2,2,7,1,4,5,4,416,18,5,5,8,4,4,7,9,6,8,21,21,41,26,9,4,4,3,3,7,6,12,22,6,5,7,31,18,5,3,2,3,5,8,5,2,3,4,3,15,3,4,5,3,5,6,4,382,25,9,9,13,7,7,12,14,10,13,30,29,55,36,14,8,7,5,7,11,11,18,30,10,8,11,41,24,9,6,4,5,9,13,9,5,6,8,6,22,6,7,9,6,9,10,8,449,11,2,2,4,1,1,3,4,2,4,13,13,28,17,4,1,1,0,1,3,2,7,14,2,1,3,21,11,2,1,0,0,2,4,2,0,1,1,0,8,0,1,2,1,1,2,1,320
06jun2021,18,8,6,13,10,5,7,10,12,15,15,23,35,27,12,4,1,2,1,10,9,14,15,3,5,14,48,24,3,3,2,0,8,11,5,1,6,4,2,13,5,4,4,4,1,3,8,453,18,5,5,8,4,4,7,9,6,8,21,21,41,26,9,4,4,3,3,7,6,13,22,6,5,7,32,17,5,3,2,3,6,8,5,2,3,4,3,15,3,4,5,4,5,6,4,383,26,9,9,13,7,7,12,15,11,13,30,29,54,37,14,8,7,5,7,11,10,19,30,10,9,12,42,23,9,7,4,5,9,13,9,4,6,7,6,22,5,7,9,7,9,10,8,450,11,2,2,4,1,1,3,5,3,4,14,14,28,17,4,1,1,0,1,3,2,7,14,2,1,3,22,10,1,1,0,0,2,4,2,0,1,1,0,8,0,1,2,1,1,2,1,321
13jun2021,15,4,3,5,7,4,5,7,12,5,20,20,40,19,8,4,3,5,1,2,7,9,23,6,5,8,25,12,3,6,4,2,5,2,4,6,3,8,2,17,3,3,5,5,4,7,1,374,18,5,5,8,4,4,7,9,6,8,22,22,41,27,9,4,4,3,3,7,6,13,22,6,5,7,31,17,5,3,2,3,6,9,5,2,3,4,3,15,3,3,5,4,4,6,4,385,26,9,9,13,7,7,12,15,10,12,31,30,55,37,14,8,7,6,6,11,10,19,31,10,9,11,42,24,9,7,4,5,10,14,9,5,6,7,6,22,5,6,9,7,8,10,8,455,11,2,2,4,1,1,3,5,2,3,14,14,28,17,4,1,1,0,0,3,2,7,15,2,2,2,21,10,1,1,0,0,2,4,1,0,1,1,1,8,0,1,2,1,1,2,1,319
20jun2021,13,7,3,15,1,7,7,11,9,6,27,18,49,22,10,2,3,2,3,8,10,16,22,1,5,7,40,15,3,6,1,1,4,12,1,1,2,4,2,16,2,5,6,4,2,3,4,418,18,5,5,8,4,4,8,10,6,8,22,22,40,27,8,5,4,3,3,7,6,12,22,6,5,7,32,17,5,4,2,2,5,9,5,2,3,4,3,14,2,3,5,4,4,6,4,380,25,9,9,13,7,7,12,15,10,13,31,30,53,37,13,8,7,6,6,11,11,18,30,10,9,12,43,24,9,7,4,5,10,14,9,5,7,7,7,22,5,6,9,7,8,10,8,445,11,2,2,4,1,1,3,5,2,4,14,14,27,17,4,1,1,0,1,3,2,7,14,2,2,3,22,11,1,1,0,0,2,4,1,0,1,1,1,8,0,1,2,1,1,2,1,319
27jun2021,15,2,2,5,2,6,4,13,6,8,23,18,63,36,12,7,4,4,1,7,4,12,24,9,3,7,35,15,4,6,1,0,2,12,3,4,1,6,5,16,1,4,6,4,4,4,3,433,17,5,5,8,4,4,8,10,6,8,21,21,39,26,8,4,4,3,3,7,6,12,22,6,5,6,31,17,5,4,2,0,5,8,5,2,3,4,3,14,2,4,5,4,4,5,4,377,25,9,9,13,7,7,13,15,10,12,30,29,52,37,13,7,7,6,6,11,11,18,30,9,9,11,42,24,10,7,4,0,9,13,8,5,6,7,7,21,5,7,9,7,8,9,8,444,10,2,2,4,1,1,3,5,2,3,13,13,26,17,4,1,1,0,1,3,2,6,14,2,2,2,22,10,2,1,0,0,2,4,1,0,1,1,1,8,0,1,2,1,1,2,1,314
04jul2021,24,8,3,4,3,4,4,9,3,4,27,26,45,33,6,3,4,5,4,2,5,12,31,3,8,16,27,18,2,3,2,1,7,8,7,4,4,5,0,22,4,3,4,6,3,6,7,439,18,5,5,9,4,4,8,10,6,7,21,21,39,27,8,4,3,3,3,7,6,11,22,5,5,7,31,17,5,4,1,0,5,8,5,2,3,4,3,15,2,4,5,4,4,5,5,379,26,9,9,13,7,7,13,15,11,12,30,30,52,37,13,8,6,6,7,12,10,17,30,9,9,11,41,24,9,7,3,0,9,13,8,5,6,8,6,23,5,7,9,7,8,9,8,445,11,2,2,4,1,1,3,5,2,3,13,14,26,17,4,1,1,1,1,3,2,6,14,2,2,3,21,11,1,1,0,0,2,4,1,0,1,1,1,8,0,1,2,1,1,2,1,316
11jul2021,22,5,5,4,1,4,9,10,4,8,19,26,46,31,9,1,3,3,0,8,3,10,25,2,7,5,33,11,5,2,0,1,7,11,2,2,3,5,1,14,2,5,4,5,3,4,4,394,18,5,5,9,4,4,8,10,7,7,21,22,40,27,8,4,4,3,3,7,6,11,22,6,5,8,31,17,5,4,0,0,5,8,5,2,3,4,3,16,2,4,5,4,4,5,4,385,26,8,9,14,8,7,13,15,11,12,29,30,53,38,13,8,7,6,7,12,11,17,30,10,9,13,42,24,9,7,0,0,9,13,8,5,6,8,6,23,5,7,9,7,7,9,8,454,11,1,2,4,1,1,3,5,3,3,13,14,27,17,4,1,1,0,1,3,2,6,14,2,2,3,21,10,1,1,0,0,1,4,1,0,1,1,1,9,0,1,2,1,1,2,1,321
18jul2021,24,2,6,10,3,5,2,11,3,10,14,16,49,22,6,1,4,3,3,4,5,9,18,3,4,13,25,18,3,4,2,1,7,5,9,1,2,5,1,16,1,3,5,4,0,6,5,373,18,4,5,8,4,4,8,9,7,7,20,22,39,27,8,4,4,3,3,8,6,11,22,6,5,8,31,17,5,4,2,0,5,8,4,2,3,4,3,16,2,4,5,4,4,5,5,382,25,8,9,13,8,7,12,15,11,12,29,30,53,37,13,7,7,6,7,12,11,17,30,10,9,13,42,24,10,7,4,0,9,13,8,5,6,8,6,23,5,7,9,7,8,9,8,452,11,1,2,4,1,1,3,5,3,3,12,14,27,17,4,1,1,1,1,3,2,6,14,2,2,3,21,10,2,1,0,0,2,4,1,0,0,1,1,9,0,1,2,1,1,2,1,316
25jul2021,15,4,4,11,6,6,7,6,9,4,15,27,33,27,10,5,2,1,4,6,5,6,18,8,2,6,31,8,4,1,1,3,4,12,6,3,3,2,0,8,4,1,8,0,3,8,3,360,17,5,6,8,4,4,8,9,7,7,20,21,40,26,8,4,3,3,3,8,6,11,21,6,5,7,30,17,5,4,2,3,5,8,4,2,3,4,0,15,2,4,5,4,4,6,5,374,24,8,9,13,7,8,13,15,11,12,28,29,53,37,13,7,6,6,6,13,11,16,29,10,9,12,40,24,10,7,4,5,9,13,8,5,6,8,0,22,5,8,9,8,8,10,8,438,10,1,2,3,1,1,3,5,3,3,12,14,27,17,4,1,1,0,1,3,2,5,14,2,2,3,20,11,2,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,1,2,1,314
01aug2021,21,5,4,15,6,7,6,11,9,5,12,23,38,27,10,2,4,1,1,5,4,10,24,6,2,7,24,15,2,2,4,4,3,9,1,2,2,5,1,23,5,5,3,3,8,7,4,397,17,5,5,8,4,4,7,10,7,8,20,20,39,27,9,4,4,3,3,8,7,10,21,6,5,8,30,17,5,4,2,3,5,9,4,2,3,4,0,15,2,5,6,4,5,6,5,378,24,8,9,13,7,8,12,15,11,12,28,28,52,37,13,7,7,6,7,13,11,16,28,10,9,13,41,24,10,7,4,6,9,14,8,5,6,7,0,23,5,8,10,8,9,10,9,446,10,1,2,4,1,1,3,5,3,3,12,12,26,17,4,1,1,0,1,4,2,5,14,2,2,3,20,10,2,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,2,2,1,316
08aug2021,21,6,5,4,4,0,8,6,2,11,20,17,47,20,6,1,2,2,4,8,2,7,25,2,6,4,21,17,7,2,3,5,9,8,1,2,1,5,4,14,0,4,2,3,0,4,8,360,17,5,6,9,4,4,7,10,7,8,20,20,41,26,9,4,4,3,3,8,7,10,21,6,5,8,30,17,5,3,2,3,5,9,4,2,3,4,3,16,3,5,6,4,5,6,5,386,24,9,10,13,7,8,12,15,11,13,29,28,54,37,14,7,7,6,7,13,11,15,29,10,9,13,40,24,9,6,4,6,9,13,8,4,6,7,6,24,6,9,10,8,9,10,9,453,10,1,2,4,1,1,3,5,3,3,12,13,28,17,4,1,1,0,1,4,2,5,14,2,2,3,20,11,2,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,2,2,2,323
15aug2021,13,4,2,3,1,4,8,11,7,3,17,15,31,28,8,2,3,1,2,5,3,8,30,8,4,4,16,9,8,2,1,2,5,10,3,0,5,3,5,13,0,0,3,2,2,7,7,328,17,5,6,9,4,4,7,10,7,8,21,22,41,26,9,4,4,3,3,8,7,10,22,7,5,8,30,17,5,3,2,3,5,8,4,2,4,4,3,16,3,5,6,4,5,6,5,390,24,9,10,13,7,8,12,15,11,12,29,30,55,36,14,7,7,6,7,13,12,16,29,11,9,13,41,24,9,6,5,6,9,13,8,5,7,8,6,24,5,8,10,7,9,11,8,460,10,2,2,4,1,1,3,5,3,3,13,14,29,17,4,1,1,0,1,4,3,5,14,3,2,3,21,11,2,0,0,0,2,4,1,0,1,1,0,9,0,1,2,1,2,3,1,325
22aug2021,15,9,4,7,5,4,3,10,8,5,18,20,37,27,3,2,5,2,3,7,6,12,26,7,4,11,34,18,3,4,5,4,3,8,4,2,3,3,2,10,3,4,9,3,6,6,2,396,17,5,6,8,4,4,7,10,7,8,20,21,40,26,9,4,4,3,3,8,7,11,22,7,5,7,31,17,6,3,2,3,5,8,4,2,4,4,3,16,3,5,6,4,5,7,5,388,24,9,9,13,7,8,12,15,12,13,29,29,55,36,14,7,8,6,6,13,12,17,30,11,9,12,42,24,10,6,5,6,9,13,8,4,7,8,6,23,5,8,10,7,9,11,9,459,10,1,2,4,1,1,3,5,3,4,12,14,28,16,4,1,1,0,1,4,3,6,14,3,2,3,21,10,2,0,0,0,2,4,1,0,1,1,0,9,0,1,2,1,2,3,1,322
29aug2021,21,8,1,8,6,2,8,8,4,11,18,13,39,28,5,2,5,3,4,12,7,15,23,2,5,5,30,14,0,5,4,1,3,5,6,2,7,2,0,13,3,1,4,3,5,5,4,380,17,5,5,8,4,4,7,9,7,8,21,21,42,26,9,3,4,3,3,8,7,11,22,6,5,7,31,17,5,3,2,3,5,9,4,2,4,4,3,16,3,5,6,4,5,6,5,387,24,9,9,12,7,8,12,14,12,13,30,28,56,37,14,6,7,6,6,13,12,17,30,11,9,12,41,24,10,6,4,6,9,14,8,4,7,8,5,23,6,8,10,7,9,11,8,455,10,2,2,3,1,1,3,5,3,3,13,13,29,17,4,1,1,0,0,4,3,6,15,3,2,2,21,10,2,0,0,0,2,4,1,0,1,1,0,9,0,1,2,1,2,3,1,324
05sep2021,14,7,2,11,4,5,7,9,8,4,23,21,45,31,5,4,2,5,2,8,8,3,26,8,0,12,32,12,4,4,1,2,5,10,4,1,3,1,4,25,2,3,5,3,2,6,1,404,17,5,5,8,4,4,7,10,7,8,22,21,43,27,9,3,4,3,3,8,7,12,23,6,5,7,31,17,5,3,2,3,5,9,5,2,4,4,3,17,3,5,6,4,5,6,5,394,24,9,9,12,7,8,12,15,12,12,31,29,57,37,14,7,7,6,6,13,12,18,31,10,9,12,42,24,10,6,4,6,9,14,8,5,7,8,5,24,5,8,10,7,9,10,9,463,10,2,2,3,1,1,3,5,3,3,14,14,30,18,4,1,1,0,1,4,3,6,15,2,2,3,21,11,2,1,0,0,2,4,1,0,1,1,0,10,0,1,2,1,2,2,1,330
12sep2021,12,5,2,5,2,4,6,8,6,10,21,10,40,28,5,5,5,4,0,4,4,5,25,4,1,5,25,13,3,5,1,0,12,16,5,2,2,5,0,16,4,6,6,5,5,1,4,362,17,5,6,8,4,4,7,9,8,8,23,21,43,27,9,4,4,3,3,8,7,13,23,6,5,7,32,17,5,3,2,3,5,9,5,2,4,5,3,17,2,5,6,3,5,5,5,395,24,9,9,13,7,7,12,15,12,12,32,29,57,37,14,7,7,6,7,13,12,19,31,11,9,12,43,24,9,6,4,6,9,14,9,5,7,8,6,24,5,8,10,6,9,9,8,463,10,2,2,4,1,1,3,5,3,3,15,14,31,17,4,1,1,0,1,4,3,7,15,2,2,3,22,11,2,1,0,0,2,4,1,0,1,1,0,10,0,1,2,1,2,2,1,332
19sep2021,15,5,4,8,5,1,6,8,8,8,23,19,36,21,5,5,1,6,4,4,7,14,20,3,1,12,26,14,5,5,1,1,4,10,3,4,3,5,1,13,1,5,2,5,7,5,1,370,17,5,6,8,4,4,7,10,8,7,23,22,43,26,8,4,4,3,3,8,8,13,23,6,5,7,32,17,5,4,2,0,6,8,5,2,4,5,3,17,2,4,6,3,5,5,5,399,25,9,10,13,7,7,12,15,12,11,32,30,57,36,13,8,7,5,7,13,13,19,31,10,9,12,43,24,9,7,4,0,9,13,8,5,7,8,6,25,5,8,10,6,9,9,8,469,10,2,2,3,1,1,3,5,3,3,15,14,30,17,4,1,1,0,1,4,3,7,15,2,2,3,22,11,2,1,0,0,2,4,1,0,1,1,0,10,0,1,2,1,2,2,1,334
26sep2021,21,3,1,10,5,4,3,8,7,9,18,21,40,27,7,3,1,6,4,2,5,16,27,6,4,5,18,20,2,2,2,0,1,11,3,4,5,5,2,14,1,4,8,4,5,7,7,388,17,5,5,8,4,4,7,10,8,7,23,21,44,26,8,4,4,3,3,8,8,13,23,6,5,7,31,17,5,4,2,0,6,8,5,2,4,5,3,18,2,4,6,3,6,5,5,398,24,9,9,12,7,8,12,16,12,11,32,29,59,37,13,8,7,5,7,13,13,19,31,10,8,12,43,24,9,7,4,0,10,13,9,5,7,8,6,25,5,7,10,6,10,8,9,469,10,2,2,3,1,1,3,5,3,3,14,14,30,17,4,1,1,0,1,4,3,7,15,2,1,3,21,11,1,1,0,0,2,4,2,0,1,1,0,10,0,1,2,0,2,1,1,331
03oct2021,15,6,6,9,1,3,11,13,7,10,26,24,36,32,7,8,1,2,3,5,7,8,14,8,3,4,35,22,3,2,4,3,8,5,5,2,1,3,5,18,4,4,6,7,4,5,9,424,18,5,5,7,4,4,6,10,8,7,22,21,43,27,9,4,3,2,3,8,6,13,23,6,5,7,30,17,5,4,1,0,6,9,5,2,4,4,3,18,2,4,6,3,5,5,5,394,25,9,9,12,7,7,11,15,12,12,32,29,58,37,14,8,6,5,7,13,11,19,31,10,8,12,41,24,9,7,3,0,10,14,8,5,7,8,6,25,5,8,10,6,10,8,9,462,11,2,2,3,1,1,2,5,3,3,14,14,30,17,4,1,1,0,1,4,2,7,15,2,1,3,20,11,1,1,0,0,2,4,1,0,1,1,0,10,0,1,2,1,2,1,2,331
10oct2021,19,4,3,4,0,3,10,9,5,3,22,24,38,25,8,3,1,2,0,14,9,11,25,4,4,10,29,15,0,2,2,0,3,7,3,0,1,10,2,22,1,1,7,3,5,4,7,384,18,5,5,8,4,4,6,10,7,8,23,21,43,28,9,4,0,3,3,8,7,13,23,5,5,8,31,19,5,4,2,0,6,9,4,2,3,4,3,18,3,4,6,4,5,5,5,398,26,8,9,12,7,7,11,16,12,12,32,29,58,38,14,8,0,5,7,13,11,19,32,9,9,13,41,26,9,7,3,0,10,14,8,5,7,8,6,27,5,7,9,7,10,8,9,468,11,1,2,3,1,1,2,5,3,3,15,14,30,18,4,1,0,0,1,4,3,7,16,2,2,3,21,12,1,1,0,0,2,4,1,0,1,1,0,11,0,1,2,1,2,1,2,334
17oct2021,22,6,5,4,1,3,3,7,3,7,19,14,33,19,5,3,0,0,2,2,5,13,11,7,5,4,25,15,2,4,2,2,6,8,4,2,1,6,2,17,1,3,7,3,6,4,7,330,18,5,5,8,4,4,6,10,7,8,23,21,43,27,9,4,0,3,3,8,7,13,23,6,5,8,30,19,4,4,2,3,5,9,4,2,3,4,3,19,3,4,5,4,5,5,5,396,26,8,9,12,7,7,10,16,11,12,32,29,57,37,14,8,0,5,7,13,11,19,30,10,9,13,40,26,8,7,4,6,9,14,8,5,7,8,6,27,5,7,9,7,9,8,9,465,11,1,2,3,1,1,2,5,3,3,15,14,30,17,4,1,0,0,1,4,3,7,15,2,1,3,20,12,1,1,0,1,2,5,1,0,1,1,0,12,0,1,2,1,2,1,2,331
24oct2021,6,4,3,2,3,2,7,7,11,12,19,24,45,18,8,4,2,4,1,2,4,6,27,3,4,6,20,20,5,8,1,1,3,6,5,1,4,3,2,12,3,4,1,3,1,4,5,346,18,5,5,8,4,4,6,10,7,8,23,20,41,27,9,4,0,3,3,8,7,12,22,6,5,7,30,19,4,4,2,3,5,9,4,3,3,4,3,19,2,4,6,4,5,5,5,392,26,9,9,13,7,7,10,16,11,12,32,28,54,37,14,7,0,6,7,13,11,18,31,9,9,12,40,26,7,7,4,6,10,15,8,6,6,8,6,27,5,7,10,7,9,8,9,461,11,2,2,4,1,1,2,5,3,3,14,13,28,17,4,1,0,0,1,4,2,7,15,2,2,3,20,12,1,1,0,1,2,5,1,0,1,1,1,11,0,1,2,1,2,1,2,327
31oct2021,28,9,5,7,2,7,6,9,5,6,24,15,47,29,10,3,4,2,0,8,6,10,25,2,5,4,30,21,5,1,1,2,5,10,7,0,1,6,3,22,1,4,3,3,7,4,5,419,17,5,5,8,4,4,6,10,6,8,22,20,40,27,9,4,4,3,0,7,6,11,22,5,5,7,30,18,4,4,2,3,5,9,4,0,3,4,3,18,3,4,6,4,5,5,5,383,25,8,9,12,7,7,10,16,11,12,31,28,54,37,14,7,7,6,0,12,11,17,30,9,9,12,40,25,8,7,4,6,9,13,8,0,6,8,6,26,5,7,10,7,8,9,9,453,10,1,2,3,1,1,2,5,2,3,14,13,27,17,4,1,1,0,0,3,2,6,15,2,2,3,20,11,1,1,0,1,1,4,1,0,0,1,1,11,0,1,2,1,1,2,2,318
07nov2021,22,6,4,8,3,4,3,6,3,7,21,10,35,27,2,4,5,1,3,2,5,8,16,3,9,11,26,20,3,3,1,2,9,7,1,4,1,3,2,15,2,3,6,6,7,6,4,359,17,5,5,8,3,4,6,10,7,8,22,20,40,27,9,4,4,3,3,8,6,12,23,6,5,7,29,18,5,4,2,3,5,9,4,2,3,4,3,18,3,4,6,4,5,5,5,388,24,8,8,13,6,7,10,15,11,12,31,28,54,38,14,7,7,6,7,12,10,18,31,10,9,12,40,25,9,7,5,6,9,15,8,5,6,8,6,26,6,8,10,7,8,9,9,457,10,1,1,3,1,1,2,5,3,3,14,13,28,18,4,1,1,0,1,3,2,6,15,2,2,3,20,11,1,1,0,1,2,5,1,0,0,1,1,11,0,1,2,1,1,2,2,324
14nov2021,14,2,4,8,2,4,5,4,9,3,24,19,35,22,15,4,2,1,4,7,4,10,23,3,5,8,26,16,3,1,0,2,8,8,3,1,1,3,1,11,1,3,4,2,4,6,5,350,17,5,5,8,4,4,6,9,7,7,22,20,39,28,9,3,4,3,3,7,6,12,22,6,5,7,29,18,5,4,0,3,5,9,4,2,3,4,3,17,3,4,5,4,4,6,5,381,24,8,8,13,7,7,10,15,11,12,31,28,53,38,14,6,7,6,6,12,10,17,30,10,9,12,40,25,9,7,0,6,9,14,7,5,5,8,6,25,6,8,9,7,8,9,8,449,10,1,1,4,1,1,2,5,3,3,14,13,27,18,4,1,1,1,0,3,2,6,15,2,1,3,19,11,1,1,0,0,2,4,1,0,0,1,0,10,0,1,2,1,1,2,1,317
21nov2021,19,6,2,5,5,3,4,5,8,6,18,19,38,26,13,6,3,2,2,8,2,12,16,2,5,6,20,18,5,2,2,2,6,13,6,3,1,4,3,17,2,6,2,5,1,2,7,368,16,5,5,8,3,4,6,9,7,7,22,20,39,27,9,4,4,3,3,7,6,12,22,6,5,7,29,17,5,3,0,3,5,9,4,2,0,4,3,16,3,4,5,4,4,5,4,376,23,8,8,13,6,7,10,15,11,12,31,27,52,38,13,7,7,6,6,12,10,18,30,10,9,12,39,24,9,7,0,6,9,14,7,5,0,8,5,24,6,7,9,7,7,9,8,445,9,1,1,4,1,1,2,4,3,3,13,13,26,18,4,1,1,1,0,3,2,7,15,2,2,3,19,11,2,1,0,1,2,4,1,0,0,1,0,9,0,1,2,1,1,2,1,313
28nov2021,18,6,1,9,2,0,12,5,5,3,18,11,42,24,5,6,1,2,2,3,1,7,12,4,1,5,27,16,5,2,1,1,4,10,3,2,4,1,0,9,7,5,2,4,4,3,2,317,15,5,5,8,3,4,6,9,7,7,21,19,39,27,8,4,4,3,3,7,6,11,21,6,5,7,29,17,5,4,0,3,5,9,4,2,3,4,3,15,2,4,5,3,4,5,4,367,22,9,8,13,6,7,10,14,11,11,30,26,52,38,13,8,7,6,6,12,10,17,29,10,9,12,39,24,9,7,0,6,10,14,7,5,5,7,5,23,5,8,9,7,7,9,8,435,9,2,1,3,1,1,2,4,3,3,13,12,26,17,4,1,1,0,0,3,2,6,14,2,2,3,19,10,1,1,0,0,2,4,1,0,0,1,0,9,0,1,2,1,1,2,1,304
05dec2021,14,2,2,8,4,5,7,12,10,10,24,13,44,29,6,3,1,2,1,7,4,8,13,8,3,9,38,20,4,1,3,3,6,12,5,3,3,2,8,18,2,2,7,2,5,8,3,404,15,5,4,8,3,4,6,9,7,7,20,19,38,27,8,4,4,3,3,7,6,11,21,5,5,7,28,17,5,3,2,3,5,8,4,2,3,4,3,15,3,4,5,4,4,5,4,359,22,8,8,12,6,7,10,14,11,11,29,26,51,37,13,8,7,6,6,11,10,17,29,9,8,12,38,23,9,6,5,6,9,13,7,5,5,7,5,22,5,7,9,7,7,9,8,428,9,1,1,3,0,1,2,4,3,3,12,12,25,17,4,1,1,0,0,3,2,6,14,2,1,2,19,10,1,0,0,0,2,4,1,0,0,1,0,8,0,1,2,1,1,2,1,296
12dec2021,11,5,6,7,7,3,16,10,3,6,17,19,23,28,4,2,2,0,3,8,7,13,16,2,1,6,34,18,3,4,1,5,7,7,8,1,4,2,4,15,4,4,9,3,3,3,5,369,14,4,4,8,3,4,6,8,7,7,20,20,37,26,8,4,4,3,2,7,5,11,21,6,5,7,28,16,5,3,2,3,5,8,4,2,3,4,2,14,3,4,5,4,3,5,4,354,21,8,8,12,6,7,11,12,11,12,28,27,51,36,13,8,7,6,5,11,10,16,28,10,8,12,38,22,9,6,5,6,9,13,7,5,5,7,5,21,6,7,9,7,7,9,8,421,8,1,1,3,0,1,2,3,3,3,12,13,25,17,4,1,1,0,0,3,2,6,13,2,1,2,18,9,2,1,0,0,2,3,1,0,0,1,0,8,0,1,1,1,1,2,1,292
